 ,Area,Perim.,BX,BY,Width,Height,Circ.,Feret,Skew,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
4597,17.550,14.848,4067.873,939.237,5.818,3.878,1.000,6.132,NaN,6293,1458,18.435,3.878,1.494,0.669,0.903
4598,7.939,10.278,556.561,974.790,3.878,2.586,0.944,4.139,NaN,861,1512,38.660,2.586,1.456,0.687,0.884
4599,1.254,3.657,921.138,978.022,1.293,1.293,1.000,1.828,NaN,1425,1515,45.000,1.293,1.464,0.683,0.857
4600,1130.282,170.436,2039.431,998.707,43.956,54.299,0.489,57.658,NaN,3180,1545,109.654,33.240,1.987,0.503,0.777
4601,5390.252,365.657,446.025,1041.370,78.862,125.404,0.507,130.000,NaN,713,1611,105.280,60.380,2.353,0.425,0.875
4602,2.089,4.571,861.668,1107.951,1.939,1.293,1.000,2.331,NaN,1333,1716,33.690,1.293,1.553,0.644,0.909
4603,6790.046,365.776,3897.220,1124.111,109.244,99.548,0.638,109.435,NaN,6029,1818,3.386,92.580,1.163,0.860,0.904
4604,14.625,15.384,336.134,1125.404,5.818,4.525,0.777,6.655,NaN,520,1747,29.055,3.406,2.294,0.436,0.824
4605,3879.310,258.245,4234.648,1131.868,74.984,73.691,0.731,82.794,NaN,6555,1768,132.785,69.958,1.222,0.819,0.923
4606,7.939,9.520,66.580,1149.321,3.232,3.232,1.000,3.769,NaN,104,1778,120.964,3.200,1.161,0.861,0.884
4607,162.961,63.337,383.969,1155.785,20.685,14.867,0.510,24.393,NaN,594,1809,32.005,11.243,2.212,0.452,0.784
4608,1883.245,200.982,4548.804,1166.774,50.420,69.166,0.586,74.363,NaN,7054,1806,114.114,39.607,1.829,0.547,0.871
4609,9.193,11.192,4131.222,1167.421,3.878,3.232,0.922,4.336,NaN,6391,1810,26.565,3.232,1.293,0.773,0.846
4610,2965.057,256.443,4343.891,1173.885,80.155,69.166,0.567,87.686,NaN,6720,1828,156.080,50.675,1.653,0.605,0.882
4611,166.304,50.095,243.051,1184.874,14.867,16.807,0.833,17.115,NaN,385,1859,79.114,14.701,1.142,0.876,0.907
4612,0.418,1.828,1681.319,1195.863,0.646,0.646,1.000,0.914,NaN,2601,1850,135.000,0.646,1.000,1.000,1.000
4613,4112.888,291.533,4117.001,1252.747,97.608,65.288,0.608,99.392,NaN,6369,2002,10.871,65.288,1.513,0.661,0.868
4614,2.925,5.485,1280.543,1288.946,1.939,1.939,1.000,2.742,NaN,1981,1994,135.000,1.828,1.596,0.626,0.875
4615,50.560,31.368,281.189,1302.521,9.696,10.343,0.646,12.024,NaN,437,2016,126.254,6.710,1.971,0.507,0.788
4616,30.085,21.469,4438.914,1308.985,7.757,5.818,0.820,8.177,NaN,6867,2030,18.435,5.818,1.264,0.791,0.852
4617,1221.373,180.962,566.257,1341.952,50.420,49.127,0.469,54.926,NaN,876,2125,26.565,34.202,1.663,0.601,0.813
4618,1069.276,155.587,4515.837,1370.394,38.785,41.370,0.555,50.788,NaN,6992,2125,132.421,36.699,1.366,0.732,0.839
4619,21.728,17.591,2251.454,1389.140,7.111,4.525,0.882,7.227,NaN,3483,2154,10.305,4.525,1.475,0.678,0.874
4620,5.014,7.692,1560.440,1398.190,2.586,2.586,1.000,3.232,NaN,2414,2164,143.130,2.586,1.135,0.881,0.857
4621,5346.796,408.336,3464.124,1400.776,77.569,126.697,0.403,133.907,NaN,5383,2168,114.833,68.641,2.041,0.490,0.824
4622,882.915,177.500,961.215,1405.301,49.127,38.785,0.352,54.686,NaN,1488,2227,32.939,33.394,1.887,0.530,0.698
4623,751.293,152.022,4557.207,1423.400,49.127,37.492,0.409,49.335,NaN,7050,2253,5.262,36.353,1.402,0.713,0.687
4624,0.418,1.828,1708.468,1430.511,0.646,0.646,1.000,0.914,NaN,2643,2213,135.000,0.646,1.000,1.000,1.000
4625,0.418,1.828,1665.805,1431.803,0.646,0.646,1.000,0.914,NaN,2577,2215,135.000,0.646,1.000,1.000,1.000
4626,0.418,1.828,1727.214,1439.560,0.646,0.646,1.000,0.914,NaN,2672,2227,135.000,0.646,1.000,1.000,1.000
4627,321.326,78.564,3129.282,1447.317,29.089,19.392,0.654,29.438,NaN,4841,2256,8.842,19.392,1.423,0.703,0.855
4628,0.836,2.742,1729.800,1458.306,1.293,0.646,1.000,1.445,NaN,2676,2256,153.435,0.646,2.000,0.500,1.000
4629,2.507,5.485,4010.343,1468.649,1.939,1.939,1.000,2.331,NaN,6205,2272,123.690,1.828,1.291,0.775,0.800
4630,2.507,5.485,4034.260,1471.881,1.939,1.939,1.000,2.331,NaN,6241,2277,123.690,1.828,1.291,0.775,0.800
4631,1.671,4.571,3996.768,1473.174,1.939,1.293,1.000,2.331,NaN,6183,2279,146.310,1.293,2.031,0.492,0.800
4632,0.418,1.828,4010.989,1484.163,0.646,0.646,1.000,0.914,NaN,6205,2296,135.000,0.646,1.000,1.000,1.000
4633,1.254,3.657,4038.138,1487.395,1.293,1.293,1.000,1.828,NaN,6247,2301,135.000,1.293,1.464,0.683,0.857
4634,0.836,2.742,4051.713,1489.981,1.293,0.646,1.000,1.445,NaN,6268,2305,153.435,0.646,2.000,0.500,1.000
4635,3.343,6.778,2797.673,1493.213,2.586,1.939,0.914,2.891,NaN,4328,2310,153.435,1.939,1.435,0.697,0.842
4636,104.044,42.625,224.305,1495.152,16.807,9.050,0.720,17.004,NaN,347,2316,171.254,9.050,1.957,0.511,0.897
4637,2.507,4.949,4264.383,1495.152,1.939,1.293,1.000,2.331,NaN,6597,2313,146.310,1.293,1.500,0.667,1.000
4638,401.971,127.562,2794.441,1497.738,21.978,33.613,0.310,34.990,NaN,4334,2317,115.145,20.916,1.832,0.546,0.712
4639,3.343,5.864,4009.050,1497.738,1.939,1.939,1.000,2.742,NaN,6202,2317,135.000,1.939,1.229,0.814,0.941
4640,0.836,2.742,4036.846,1499.030,1.293,0.646,1.000,1.445,NaN,6245,2319,153.435,0.646,2.000,0.500,1.000
4641,1.671,3.657,2791.209,1500.970,1.293,1.293,1.000,1.828,NaN,4318,2322,135.000,1.293,1.000,1.000,1.000
4642,0.836,2.742,4054.299,1506.141,1.293,0.646,1.000,1.445,NaN,6272,2330,153.435,0.646,2.000,0.500,1.000
4643,2.507,5.485,4029.735,1509.373,1.939,1.939,1.000,2.331,NaN,6235,2335,123.690,1.828,1.291,0.775,0.800
4644,0.418,1.828,4072.398,1515.191,0.646,0.646,1.000,0.914,NaN,6300,2344,135.000,0.646,1.000,1.000,1.000
4645,2.089,4.949,2823.529,1519.069,1.293,1.939,1.000,2.331,NaN,4368,2350,123.690,1.293,1.553,0.644,0.909
4646,0.418,1.828,270.847,1521.008,0.646,0.646,1.000,0.914,NaN,419,2353,135.000,0.646,1.000,1.000,1.000
4647,2.925,5.864,4040.078,1522.301,1.939,1.939,1.000,2.331,NaN,6250,2355,123.690,1.939,1.069,0.936,0.875
4648,2.089,4.949,4052.359,1523.594,1.293,1.939,1.000,2.331,NaN,6269,2357,123.690,1.293,1.553,0.644,0.909
4649,1.254,4.035,243.051,1524.887,1.939,0.646,0.967,2.044,NaN,376,2359,161.565,0.646,3.000,0.333,1.000
4650,4373.208,317.795,4264.383,1531.997,77.569,107.304,0.544,117.115,NaN,6609,2534,64.849,62.794,1.909,0.524,0.873
4651,2.925,6.399,2813.833,1533.937,2.586,1.939,0.898,2.665,NaN,4353,2374,165.964,1.939,1.387,0.721,0.737
4652,0.418,1.828,1521.008,1541.694,0.646,0.646,1.000,0.914,NaN,2353,2385,135.000,0.646,1.000,1.000,1.000
4653,587.078,109.084,1509.373,1544.926,35.553,27.796,0.620,40.575,NaN,2336,2425,30.651,21.528,1.988,0.503,0.877
4654,1.254,3.657,200.388,1555.915,1.293,1.293,1.000,1.828,NaN,310,2409,45.000,1.293,1.464,0.683,0.857
4655,1604.540,241.622,2005.818,1574.014,76.923,41.370,0.345,77.532,NaN,3103,2465,172.816,40.886,2.554,0.392,0.670
4656,0.418,1.828,1523.594,1575.953,0.646,0.646,1.000,0.914,NaN,2357,2438,135.000,0.646,1.000,1.000,1.000
4657,1734.909,187.648,4405.301,1581.771,61.409,52.359,0.619,62.274,NaN,6815,2480,9.560,40.715,1.579,0.633,0.858
4658,2.507,4.949,254.686,1583.064,1.939,1.293,1.000,2.331,NaN,394,2449,146.310,1.293,1.500,0.667,1.000
4659,20.892,20.333,2405.301,1594.699,6.464,7.111,0.635,9.187,NaN,3721,2467,129.289,3.620,3.135,0.319,0.833
4660,0.418,1.828,285.068,1597.931,0.646,0.646,1.000,0.914,NaN,441,2472,135.000,0.646,1.000,1.000,1.000
4661,0.836,2.742,260.504,1599.871,1.293,0.646,1.000,1.445,NaN,403,2475,153.435,0.646,2.000,0.500,1.000
4662,79.391,45.589,1669.037,1622.495,16.160,9.696,0.480,17.345,NaN,2583,2511,153.435,8.214,2.782,0.359,0.699
4663,5.014,8.227,235.941,1627.020,3.232,2.586,0.931,3.481,NaN,365,2520,21.801,2.313,1.606,0.623,0.774
4664,2.507,4.949,227.537,1628.313,1.293,1.939,1.000,2.331,NaN,352,2519,123.690,1.293,1.500,0.667,1.000
4665,2.089,5.485,218.487,1628.959,1.939,1.939,0.873,2.331,NaN,338,2520,123.690,1.735,1.496,0.668,0.714
4666,10.864,11.727,2129.929,1637.363,4.525,3.232,0.993,4.706,NaN,3295,2536,15.945,3.232,1.271,0.787,0.881
4667,0.836,2.742,204.266,1639.302,1.293,0.646,1.000,1.445,NaN,316,2536,153.435,0.646,2.000,0.500,1.000
4668,2.089,4.949,751.778,1642.534,1.293,1.939,1.000,2.331,NaN,1163,2541,123.690,1.293,1.553,0.644,0.909
4669,1778.783,186.355,3589.528,1647.059,53.652,58.177,0.644,58.267,NaN,5599,2548,93.180,43.380,1.289,0.776,0.882
4670,181.764,79.987,831.286,1647.705,31.028,14.867,0.357,33.276,NaN,1286,2551,155.925,11.643,3.539,0.283,0.664
4671,0.836,2.742,213.963,1650.937,1.293,0.646,1.000,1.445,NaN,331,2554,153.435,0.646,2.000,0.500,1.000
4672,2.925,6.242,202.973,1662.573,2.586,1.293,0.943,2.891,NaN,314,2572,153.435,1.293,1.936,0.517,0.933
4673,0.418,1.828,3121.526,1663.219,0.646,0.646,1.000,0.914,NaN,4829,2573,135.000,0.646,1.000,1.000,1.000
4674,2.925,6.399,3116.354,1663.866,2.586,1.939,0.898,2.665,NaN,4821,2575,165.964,1.939,1.387,0.721,0.737
4675,717.865,116.684,3689.076,1663.866,35.553,32.967,0.663,40.518,NaN,5709,2622,33.944,28.539,1.519,0.658,0.879
4676,0.418,1.828,3102.780,1665.158,0.646,0.646,1.000,0.914,NaN,4800,2576,135.000,0.646,1.000,1.000,1.000
4677,3.343,5.864,213.316,1671.622,1.939,1.939,1.000,2.742,NaN,330,2586,135.000,1.939,1.229,0.814,0.941
4678,1759.144,217.383,3075.630,1674.208,70.459,53.652,0.468,78.184,NaN,4764,2671,32.508,36.894,2.143,0.467,0.782
4679,0.418,1.828,1953.458,1681.965,0.646,0.646,1.000,0.914,NaN,3022,2602,135.000,0.646,1.000,1.000,1.000
4680,5.432,7.692,1946.994,1689.722,2.586,2.586,1.000,3.232,NaN,3012,2618,36.870,2.586,1.159,0.863,0.897
4681,5.850,8.071,3069.813,1707.822,2.586,2.586,1.000,3.657,NaN,4749,2642,135.000,2.586,1.319,0.758,0.933
4682,5.014,7.692,3112.476,1713.639,2.586,2.586,1.000,3.232,NaN,4815,2651,126.870,2.586,1.281,0.780,0.857
4683,1529.745,233.616,4427.925,1719.457,34.906,85.326,0.352,87.019,NaN,6869,2660,103.314,34.374,2.854,0.350,0.724
4684,4.596,7.692,3098.901,1723.335,2.586,2.586,0.976,3.232,NaN,4794,2669,36.870,2.285,1.450,0.689,0.846
4685,17.132,16.520,3113.769,1728.507,3.878,6.464,0.789,6.749,NaN,4820,2674,106.699,3.878,1.654,0.605,0.872
4686,4.596,7.692,3119.586,1743.374,2.586,2.586,0.976,3.232,NaN,4826,2697,126.870,2.285,1.450,0.689,0.846
4687,8667.442,535.201,3891.403,1747.899,93.730,174.531,0.380,191.963,NaN,6032,2973,64.039,86.665,2.147,0.466,0.750
4688,6988.107,472.453,3464.124,1761.474,98.901,126.697,0.393,149.923,NaN,5385,2921,57.680,98.257,1.381,0.724,0.755
4689,556.157,98.270,2874.596,1782.159,24.564,34.260,0.724,37.481,NaN,4449,2759,122.320,21.875,1.793,0.558,0.928
4690,9.611,12.106,1514.544,1784.745,5.171,2.586,0.824,5.330,NaN,2343,2764,14.036,2.586,1.937,0.516,0.868
4691,684.019,144.082,3744.021,1807.369,23.917,56.238,0.414,56.271,NaN,5813,2883,88.025,20.428,3.199,0.313,0.755
4692,1.671,4.949,2883.646,1819.005,1.293,1.939,0.857,2.044,NaN,4461,2814,108.435,1.293,1.468,0.681,0.800
4693,0.836,2.742,397.544,1822.883,1.293,0.646,1.000,1.445,NaN,615,2820,153.435,0.646,2.000,0.500,1.000
4694,17662.477,826.620,4040.078,1833.226,210.084,164.189,0.325,215.271,NaN,6250,3001,13.369,134.585,1.745,0.573,0.818
4695,3115.064,272.676,2737.557,1843.568,61.409,98.255,0.526,98.331,NaN,4267,3004,87.739,59.636,1.667,0.600,0.817
4696,956.874,198.591,2553.975,1865.546,34.260,65.288,0.305,66.433,NaN,3958,2987,79.346,32.353,2.416,0.414,0.619
4697,6652.156,414.016,3579.832,1894.635,109.244,124.758,0.488,143.621,NaN,5544,2941,124.548,71.757,2.195,0.456,0.831
4698,1876.978,214.549,2442.146,1907.563,45.249,65.288,0.512,68.486,NaN,3791,3052,72.420,43.517,1.664,0.601,0.823
4699,3.761,6.242,2745.960,1928.895,1.939,1.939,1.000,2.742,NaN,4248,2984,135.000,1.939,1.000,1.000,1.000
4700,5974.823,416.704,3807.369,1932.127,99.548,117.001,0.432,127.664,NaN,5891,3126,42.332,77.365,1.822,0.549,0.793
4701,111.148,45.525,679.379,1934.712,12.928,14.867,0.674,17.879,NaN,1052,3014,49.399,9.540,2.113,0.473,0.847
4702,3.343,5.864,2767.938,1935.359,1.939,1.939,1.000,2.742,NaN,4282,2994,135.000,1.939,1.229,0.814,0.941
4703,6.686,10.434,2745.960,1937.944,3.232,3.878,0.772,4.661,NaN,4249,2998,123.690,2.285,2.270,0.441,0.800
4704,2.925,5.485,2753.070,1943.762,1.939,1.939,1.000,2.742,NaN,4259,3007,135.000,1.828,1.596,0.626,0.875
4705,1722.374,181.222,4289.593,1970.265,56.238,43.310,0.659,58.710,NaN,6643,3067,151.742,43.310,1.279,0.782,0.905
4706,21.728,19.041,1809.955,1978.668,6.464,6.464,0.753,8.278,NaN,2801,3061,128.660,4.114,2.343,0.427,0.819
4707,13.371,14.470,808.016,1983.193,5.818,3.878,0.803,6.366,NaN,1250,3070,156.038,3.550,2.042,0.490,0.821
4708,2.925,5.864,438.914,1998.707,1.939,1.939,1.000,2.331,NaN,680,3092,123.690,1.939,1.069,0.936,0.875
4709,5842.365,386.315,1917.906,2006.464,118.293,82.094,0.492,127.067,NaN,2967,3115,156.304,74.410,1.671,0.599,0.852
4710,2.925,5.864,2140.918,2023.271,1.939,1.939,1.000,2.331,NaN,3312,3130,123.690,1.939,1.069,0.936,0.875
4711,0.836,2.742,3105.365,2027.149,1.293,0.646,1.000,1.445,NaN,4804,3136,153.435,0.646,2.000,0.500,1.000
4712,3.343,6.399,2135.100,2027.796,2.586,1.939,1.000,2.891,NaN,3303,3138,153.435,1.939,1.605,0.623,0.800
4713,4.178,6.778,2153.200,2032.321,1.939,2.586,1.000,3.232,NaN,3331,3144,126.870,1.939,1.551,0.645,0.909
4714,3.343,5.864,2124.758,2032.967,1.939,1.939,1.000,2.742,NaN,3287,3145,135.000,1.939,1.229,0.814,0.941
4715,3.761,6.242,2142.857,2034.906,1.939,1.939,1.000,2.742,NaN,3315,3148,135.000,1.939,1.000,1.000,1.000
4716,2.089,4.571,2113.122,2036.199,1.939,1.293,1.000,2.331,NaN,3269,3150,146.310,1.293,1.553,0.644,0.909
4717,1518.045,230.246,3071.105,2038.138,74.984,55.591,0.360,81.320,NaN,4751,3170,156.084,34.714,2.811,0.356,0.676
4718,7.103,8.985,2131.868,2040.724,2.586,3.232,1.000,3.769,NaN,3299,3157,120.964,2.586,1.263,0.792,0.919
4719,3.761,6.242,2148.028,2042.017,1.939,1.939,1.000,2.742,NaN,3323,3159,135.000,1.939,1.000,1.000,1.000
4720,12.118,17.499,3149.321,2043.956,1.939,7.757,0.497,7.996,NaN,4872,3174,75.964,1.939,4.238,0.236,0.906
4721,5.014,8.606,3166.774,2043.956,3.232,2.586,0.851,3.769,NaN,4899,3163,149.036,2.285,1.699,0.588,0.800
4722,13.789,13.934,3171.299,2046.542,4.525,4.525,0.892,5.960,NaN,4906,3166,130.601,4.114,1.590,0.629,0.868
4723,2.089,4.571,2111.829,2048.481,1.939,1.293,1.000,2.331,NaN,3267,3169,146.310,1.293,1.553,0.644,0.909
4724,2.089,4.949,3180.995,2050.420,1.293,1.939,1.000,2.331,NaN,4921,3172,123.690,1.293,1.553,0.644,0.909
4725,1.671,3.657,2115.708,2051.713,1.293,1.293,1.000,1.828,NaN,3273,3174,135.000,1.293,1.000,1.000,1.000
4726,6.268,8.985,2137.039,2051.713,3.232,2.586,0.976,3.769,NaN,3306,3175,149.036,2.586,1.287,0.777,0.857
4727,1.254,3.657,2125.404,2053.006,1.293,1.293,1.000,1.828,NaN,3288,3178,45.000,1.293,1.464,0.683,0.857
4728,0.836,2.742,2167.421,2053.006,1.293,0.646,1.000,1.445,NaN,3353,3176,153.435,0.646,2.000,0.500,1.000
4729,5.850,8.606,2153.200,2054.299,2.586,3.232,0.993,3.481,NaN,3332,3178,111.801,2.586,1.264,0.791,0.848
4730,13.371,12.863,4371.687,2054.299,4.525,3.232,1.000,5.212,NaN,6763,3183,29.745,3.232,1.391,0.719,0.955
4731,4.178,6.778,2142.857,2058.177,2.586,1.939,1.000,2.891,NaN,3315,3184,153.435,1.939,1.236,0.809,0.909
4732,10.446,11.727,3153.200,2062.056,3.232,4.525,0.954,4.706,NaN,4880,3190,105.945,3.232,1.250,0.800,0.862
4733,2.925,5.864,2116.354,2063.348,1.939,1.939,1.000,2.331,NaN,3274,3192,123.690,1.939,1.069,0.936,0.875
4734,3.343,6.399,2116.354,2070.459,2.586,1.939,1.000,2.665,NaN,3274,3204,165.964,1.939,1.195,0.837,0.800
4735,0.836,2.742,2140.271,2071.105,1.293,0.646,1.000,1.445,NaN,3311,3204,153.435,0.646,2.000,0.500,1.000
4736,7.103,9.363,2128.636,2072.398,3.232,2.586,1.000,4.139,NaN,3293,3206,141.340,2.586,1.497,0.668,0.919
4737,6.686,9.520,3156.432,2076.923,3.232,3.232,0.927,3.769,NaN,4883,3217,30.964,2.742,1.384,0.722,0.842
4738,818.984,141.274,4152.553,2076.923,43.956,34.906,0.516,50.573,NaN,6424,3261,35.112,31.911,1.484,0.674,0.792
4739,2.089,4.571,2115.061,2078.862,1.939,1.293,1.000,2.331,NaN,3272,3216,146.310,1.293,1.553,0.644,0.909
4740,4.596,7.156,2107.951,2080.155,2.586,1.939,1.000,3.232,NaN,3261,3221,36.870,1.939,1.372,0.729,0.957
4741,7.521,9.899,2122.818,2084.680,3.878,2.586,0.965,4.336,NaN,3284,3226,153.435,2.586,1.639,0.610,0.878
4742,7.103,8.985,2111.829,2091.791,3.232,2.586,1.000,3.769,NaN,3267,3239,30.964,2.586,1.263,0.792,0.919
4743,0.418,1.828,2138.332,2095.023,0.646,0.646,1.000,0.914,NaN,3308,3241,135.000,0.646,1.000,1.000,1.000
4744,2.089,4.949,2121.526,2099.548,1.939,1.293,1.000,2.331,NaN,3282,3248,146.310,1.293,1.553,0.644,0.909
4745,24.653,18.348,1384.615,2100.840,6.464,5.171,0.920,7.538,NaN,2142,3251,149.036,4.914,1.613,0.620,0.901
4746,1.254,3.657,2093.730,2100.840,1.293,1.293,1.000,1.828,NaN,3239,3250,135.000,1.293,1.464,0.683,0.857
4747,0.836,2.742,2115.061,2103.426,1.293,0.646,1.000,1.445,NaN,3272,3254,153.435,0.646,2.000,0.500,1.000
4748,2.507,4.949,2102.780,2105.365,1.939,1.293,1.000,2.331,NaN,3253,3257,146.310,1.293,1.500,0.667,1.000
4749,5.432,7.692,2117.647,2111.183,2.586,2.586,1.000,3.232,NaN,3277,3266,126.870,2.586,1.159,0.863,0.897
4750,1.254,3.657,2106.012,2111.829,1.293,1.293,1.000,1.828,NaN,3258,3267,135.000,1.293,1.464,0.683,0.857
4751,2.925,6.242,2059.470,2120.879,2.586,1.293,0.943,2.891,NaN,3186,3281,153.435,1.293,1.936,0.517,0.933
4752,10.028,11.192,2090.498,2121.526,3.878,3.232,1.000,4.661,NaN,3234,3287,33.690,3.232,1.409,0.710,0.906
4753,25.489,21.313,2079.509,2131.222,7.757,5.171,0.705,8.428,NaN,3217,3298,147.529,4.547,2.107,0.475,0.792
4754,2.089,4.949,2104.072,2135.747,1.939,1.293,1.000,2.331,NaN,3255,3306,33.690,1.293,1.553,0.644,0.909
4755,2.089,4.949,2709.114,2137.686,1.939,1.293,1.000,2.331,NaN,4191,3307,146.310,1.293,1.553,0.644,0.909
4756,7.521,9.520,2049.774,2140.918,3.232,3.232,1.000,3.769,NaN,3172,3312,120.964,3.200,1.130,0.885,0.857
4757,2.507,4.949,2114.415,2141.564,1.939,1.293,1.000,2.331,NaN,3271,3313,146.310,1.293,1.500,0.667,1.000
4758,5.850,8.071,1753.070,2142.857,2.586,2.586,1.000,3.232,NaN,2712,3315,126.870,2.586,1.020,0.981,0.933
4759,17.132,15.227,2068.520,2143.504,5.818,3.878,0.928,6.366,NaN,3200,3317,156.038,3.878,1.728,0.579,0.882
4760,1596.601,174.444,2670.976,2143.504,53.006,49.127,0.659,60.446,NaN,4144,3381,41.532,43.374,1.448,0.691,0.893
4761,10.028,11.727,2089.851,2146.089,4.525,3.232,0.916,4.923,NaN,3233,3321,156.801,3.232,1.322,0.756,0.842
4762,3.761,6.242,2084.034,2148.028,1.939,1.939,1.000,2.742,NaN,3224,3323,135.000,1.939,1.000,1.000,1.000
4763,4.596,8.227,2041.370,2148.675,3.232,2.586,0.853,3.481,NaN,3158,3327,21.801,2.586,1.339,0.747,0.733
4764,0.836,2.742,1744.667,2150.614,1.293,0.646,1.000,1.445,NaN,2699,3327,153.435,0.646,2.000,0.500,1.000
4765,2.089,4.949,1751.778,2151.261,1.939,1.293,1.000,2.331,NaN,2710,3328,146.310,1.293,1.553,0.644,0.909
4766,12.535,13.177,2056.884,2155.139,4.525,4.525,0.907,5.212,NaN,3182,3340,29.745,3.657,1.546,0.647,0.822
4767,2.925,5.864,2036.846,2157.078,2.586,1.293,1.000,2.891,NaN,3151,3337,153.435,1.293,1.936,0.517,0.933
4768,7.521,9.520,2102.780,2159.017,3.878,2.586,1.000,4.088,NaN,3253,3341,161.565,2.586,1.549,0.645,0.857
4769,23.400,18.348,2078.862,2159.664,5.818,5.818,0.873,6.992,NaN,3218,3350,56.310,5.430,1.435,0.697,0.868
4770,5.432,8.227,2095.023,2166.128,3.232,2.586,1.000,3.481,NaN,3241,3354,21.801,2.586,1.312,0.762,0.812
4771,584.571,114.163,1579.832,2167.421,24.564,39.431,0.564,40.883,NaN,2444,3354,108.435,23.891,1.705,0.586,0.834
4772,3.343,6.778,2035.553,2168.714,2.586,1.939,0.914,2.891,NaN,3149,3357,26.565,1.939,1.416,0.706,0.800
4773,9.611,11.192,2056.884,2172.592,3.232,3.878,0.964,5.049,NaN,3182,3361,129.806,3.180,1.702,0.588,0.902
4774,8.357,9.899,2065.934,2180.349,3.232,3.232,1.000,4.139,NaN,3196,3373,128.660,3.200,1.282,0.780,0.909
4775,0.836,2.742,1919.198,2182.288,1.293,0.646,1.000,1.445,NaN,2969,3376,153.435,0.646,2.000,0.500,1.000
4776,12.118,12.485,2059.470,2196.509,3.232,4.525,0.977,4.923,NaN,3187,3405,66.801,3.232,1.343,0.745,0.906
4777,16.714,14.848,1122.172,2197.802,5.171,4.525,0.953,5.561,NaN,1738,3400,125.538,4.525,1.210,0.827,0.879
4778,103.209,46.282,3662.573,2208.791,18.100,9.050,0.605,18.146,NaN,5666,3422,175.914,8.289,2.396,0.417,0.817
4779,6.686,9.363,2058.824,2210.084,3.232,2.586,0.958,3.769,NaN,3185,3420,149.036,2.586,1.233,0.811,0.914
4780,6752.858,380.570,2023.917,2217.195,95.023,109.244,0.586,121.397,NaN,3139,3593,59.612,92.608,1.289,0.776,0.844
4781,594.599,131.532,4574.014,2224.952,28.442,40.724,0.432,47.896,NaN,7076,3505,58.241,24.745,2.069,0.483,0.778
4782,1.254,3.657,180.349,2234.648,1.293,1.293,1.000,1.828,NaN,279,3459,45.000,1.293,1.464,0.683,0.857
4783,0.418,1.828,1133.807,2235.294,0.646,0.646,1.000,0.914,NaN,1754,3458,135.000,0.646,1.000,1.000,1.000
4784,21846.817,827.312,3857.143,2250.808,139.625,244.990,0.401,251.212,NaN,6032,3858,74.784,128.989,2.103,0.475,0.829
4785,1.254,3.657,516.484,2259.211,1.293,1.293,1.000,1.828,NaN,799,3495,135.000,1.293,1.464,0.683,0.857
4786,16197.917,615.349,467.356,2260.504,185.520,129.929,0.538,187.056,NaN,723,3614,7.346,129.929,1.465,0.683,0.870
4787,5.850,9.363,4581.125,2268.908,3.878,1.939,0.838,4.088,NaN,7087,3511,161.565,1.939,1.885,0.530,0.875
4788,1703.988,223.782,2961.215,2272.140,66.580,48.481,0.428,69.720,NaN,4581,3529,162.741,47.091,1.396,0.716,0.753
4789,136.219,49.938,3589.528,2279.250,16.160,14.867,0.686,17.393,NaN,5558,3548,41.987,13.107,1.344,0.744,0.860
4790,2.507,4.949,2950.873,2296.057,1.939,1.293,1.000,2.331,NaN,4565,3552,146.310,1.293,1.500,0.667,1.000
4791,5645.140,308.929,1139.625,2303.814,97.608,86.619,0.743,103.839,NaN,1764,3595,155.349,75.871,1.337,0.748,0.933
4792,5.432,7.692,3030.381,2306.399,2.586,2.586,1.000,3.232,NaN,4688,3571,36.870,2.586,1.159,0.863,0.897
4793,5.850,9.520,2960.569,2309.632,3.232,3.232,0.811,4.571,NaN,4580,3573,135.000,2.285,2.307,0.434,0.800
4794,3.343,6.399,3026.503,2311.571,2.586,1.939,1.000,3.232,NaN,4682,3576,143.130,1.828,1.939,0.516,0.842
4795,7.521,10.278,2939.237,2316.742,4.525,1.939,0.895,4.706,NaN,4547,3584,164.055,1.939,2.178,0.459,0.923
4796,2.507,5.485,2963.801,2317.388,1.939,1.939,1.000,2.331,NaN,4586,3585,123.690,1.828,1.291,0.775,0.800
4797,1339.206,174.471,997.414,2323.206,49.774,53.652,0.553,55.343,NaN,1571,3677,75.801,34.422,1.688,0.592,0.816
4798,0.418,1.828,2990.304,2327.085,0.646,0.646,1.000,0.914,NaN,4626,3600,135.000,0.646,1.000,1.000,1.000
4799,3.761,6.242,3004.525,2328.378,1.939,1.939,1.000,2.742,NaN,4648,3602,135.000,1.939,1.000,1.000,1.000
4800,17.968,19.106,738.849,2355.527,5.171,6.464,0.619,7.784,NaN,1143,3645,131.634,4.702,1.979,0.505,0.754
4801,13.789,13.399,1572.721,2391.080,3.878,4.525,0.965,5.561,NaN,2433,3699,125.538,3.878,1.329,0.752,0.917
4802,592.092,115.991,2979.315,2394.958,32.967,32.321,0.553,38.188,NaN,4611,3719,146.041,25.941,1.328,0.753,0.830
4803,1.254,3.657,1577.246,2412.411,1.293,1.293,1.000,1.828,NaN,2440,3734,45.000,1.293,1.464,0.683,0.857
4804,3.761,6.242,827.408,2413.704,1.939,1.939,1.000,2.742,NaN,1280,3734,135.000,1.939,1.000,1.000,1.000
